Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N_mean,P_mean,K_mean,ph_mean,temperature_mean,humidity_mean,soil_rainfall_mean,NPK_Index,Rainfall_Fert_Ratio,Log_Area,Log_Production,Season_encoded,Crop_encoded,State_encoded
Garlic,2009,Whole Year,Kerala,336.0,5712.0,2698.2,52355.52,57.12,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.05153512876715259,5.820082930352362,8.650499558724462,4,14,13
Ginger,2009,Whole Year,Kerala,5408.0,28603.0,2698.2,842674.56,919.36,3.402142857,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.003201944055432199,8.595819511871428,10.261301847168287,4,15,13
Groundnut,2009,Kharif,Kerala,1340.0,992.0,2698.2,208798.8,227.8,0.87,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.012922426170906293,7.201170883281678,6.900730664045173,1,17,13
Jowar,2009,Kharif,Kerala,2547.0,1305.0,2698.2,396873.54,432.99,0.6675,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.006798622053206033,7.843064016692054,7.174724309836376,1,20,13
Other Cereals,2009,Kharif,Kerala,226.0,176.0,2698.2,35215.32,38.42,0.765,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.07661788625273737,5.424950017481403,5.176149732573829,1,33,13
Ragi,2009,Kharif,Kerala,293.0,236.0,2698.2,45655.26,49.81,0.405,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.05909813900656777,5.683579767338681,5.4680601411351315,1,38,13
Rice,2009,Autumn,Kerala,77249.0,192050.0,2698.2,12036939.18,13132.33,2.303076923,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.0002241599575682198,11.254802194759993,12.165516240737844,0,40,13
Rice,2009,Summer,Kerala,49279.0,134005.0,2698.2,7678653.78,8377.43,2.385,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.000351389674012666,10.805273598207402,11.80563985405003,3,40,13
Rice,2009,Winter,Kerala,107485.0,272284.0,2698.2,16748312.7,18272.45,2.286428571,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.00016110278612705946,11.585115885510719,12.514604590842673,5,40,13
Sesamum,2009,Kharif,Kerala,608.0,206.0,2698.2,94738.56,103.36,0.28,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.028480182935196236,6.411818267709897,5.332718793265369,1,43,13
Sugarcane,2009,Whole Year,Kerala,2972.0,284970.0,2698.2,463097.04,505.24,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.005826412048731625,7.997326822998097,12.560142699687495,4,46,13
Sweet potato,2009,Whole Year,Kerala,399.0,4575.0,2698.2,62172.18,67.83,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.04339813405072734,5.991464547107982,8.428580533059634,4,48,13
Tapioca,2009,Whole Year,Kerala,74925.0,304705.5,2698.2,11674813.5,12737.25,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00023111287978065946,11.224256238775812,12.627104297204422,4,49,13
Tobacco,2009,Whole Year,Kerala,29.0,34.0,2698.2,4518.78,4.93,1.17,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.5969759590068543,3.4011973816621555,3.5553480614894135,4,50,13
Turmeric,2009,Whole Year,Kerala,2438.0,6066.0,2698.2,379889.16,414.46,2.276428571,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.007102579335037265,7.79934339821592,8.710619527942297,4,51,13
Arecanut,2009,Whole Year,Meghalaya,13621.0,19396.0,2698.2,2122424.22,2315.57,1.248571429,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0012712815389557045,9.519441411801264,9.872873693918292,4,0,17
Arhar/Tur,2009,Kharif,Meghalaya,781.0,612.0,2698.2,121695.42,132.77,0.79,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,0.022171564290880536,6.661854740545311,6.418364935936212,1,1,17
Banana,2009,Kharif,Meghalaya,6802.0,78822.0,2698.2,1059887.64,1156.34,5.0722222225,100.23,82.01,50.05,5.98389318024,27.3767983057,80.35812258109999,104.6269804001,77.43,0.002545739144821856,8.825118970345061,11.274960111430412,1,3,17
Black pepper,2009,Whole Year,Meghalaya,890.0,461.0,2698.2,138679.8,151.3,0.505714286,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.01945619004216878,6.792344427470809,6.135564891081739,4,5,17
Castor seed,2009,Kharif,Meghalaya,29.0,15.0,2698.2,4518.78,4.93,0.5,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.5969759590068543,3.4011973816621555,2.772588722239781,1,8,17
Cotton(lint),2009,Kharif,Meghalaya,6891.0,5491.0,2698.2,1073755.62,1171.47,0.82,117.77,46.24,19.56,6.91267549578,23.988957895200002,79.8434742538,80.3980431193,61.19,0.0025128599439973648,8.83811659764782,8.61104776688786,1,11,17
Ginger,2009,Kharif,Meghalaya,9321.0,54008.0,2698.2,1452398.22,1584.57,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0018577536829026938,9.140132476932687,10.896905978325732,1,15,17
Gram,2009,Rabi,Meghalaya,561.0,351.0,2698.2,87415.02,95.37,0.59,40.09,67.79,79.92,7.33695662374,18.8728467519,16.8604394237,80.0589772605,62.6,0.030866195921525594,6.331501849893691,5.863631175598097,2,16,17
Jute,2009,Kharif,Meghalaya,3928.0,34792.0,2698.2,612060.96,667.76,5.0722222225,78.4,46.86,39.99,6.7327775681699995,24.9583758265,79.6398642063,174.792797536,55.083333333333336,0.004408377217234674,8.27614021955846,10.457171496104019,1,21,17
Linseed,2009,Rabi,Meghalaya,77.0,36.0,2698.2,11998.14,13.09,0.47,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.22486611540493734,4.356708826689592,3.6109179126442243,2,23,17
Maize,2009,Kharif,Meghalaya,17209.0,26167.0,2698.2,2681506.38,2925.53,1.574285714,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,0.001006225088218851,9.753245889205585,10.17229256921822,1,24,17
Masoor,2009,Rabi,Meghalaya,332.0,274.0,2698.2,51732.24,56.44,0.73,18.77,68.36,19.41,6.927931571609999,24.509052402600002,64.8047846785,45.680454204,35.51333333333333,0.0521560219309674,5.808142489980444,5.616771097666572,2,25,17
Mesta,2009,Kharif,Meghalaya,4154.0,18391.0,2698.2,647276.28,706.18,4.506666667,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.004168538095451148,8.332067707289548,9.819671066443018,1,26,17
Other  Rabi pulses,2009,Rabi,Meghalaya,856.0,608.0,2698.2,133381.92,145.52,0.641428571,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.020228976843511895,6.75343791859778,6.411818267709897,2,32,17
Peas & beans (Pulses),2009,Rabi,Meghalaya,1012.0,1384.0,2698.2,157689.84,172.04,1.202857143,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.01711069584003738,6.920671504248683,7.233455418621439,2,36,17
Potato,2009,Whole Year,Meghalaya,17712.0,162445.0,2698.2,2759883.84,3011.04,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0009776494877228284,9.782054112252597,11.998100917833185,4,37,17
Rapeseed &Mustard,2009,Rabi,Meghalaya,7160.0,4872.0,2698.2,1115671.2,1217.2,0.595714286,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0024184523016706878,8.87640491500694,8.491465042843506,2,39,17
Rice,2009,Autumn,Meghalaya,32560.0,41798.0,2698.2,5073499.2,5535.2,1.542857143,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.0005318221924974004,10.390870532175569,10.640627694781701,0,40,17
Rice,2009,Summer,Meghalaya,12777.0,46943.0,2698.2,1990912.14,2172.09,2.171428571,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.0013552575176634777,9.455480221162288,10.756710680942708,3,40,17
Rice,2009,Winter,Meghalaya,62825.0,115388.0,2698.2,9789391.5,10680.25,1.802857143,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,0.0002756248664051421,11.048124279515518,11.65606430788892,5,40,17
Sesamum,2009,Kharif,Meghalaya,1590.0,853.0,2698.2,247753.8,270.3,0.595,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.010890606357576119,7.372118028337787,6.74993119378857,1,43,17
Small millets,2009,Kharif,Meghalaya,2362.0,1889.0,2698.2,368046.84,401.54,0.964285714,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.007331112172808838,7.767687277186908,7.5443321080536885,1,44,17
Sugarcane,2009,Whole Year,Meghalaya,76.0,206.0,2698.2,11842.32,12.92,2.46,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.22782463025570532,4.343805421853684,5.332718793265369,4,46,17
Sweet potato,2009,Kharif,Meghalaya,4398.0,14053.0,2698.2,685296.36,747.66,3.611428571,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.003937268925127626,8.389132521348719,9.550662331752143,1,48,17
Tapioca,2009,Kharif,Meghalaya,4210.0,21152.0,2698.2,656002.2,715.7,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.004113089692245404,8.345455428161928,9.95953701838715,1,49,17
Tobacco,2009,Rabi,Meghalaya,635.0,427.0,2698.2,98945.7,107.95,0.7375,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.027269226765521234,6.455198563340122,6.059123195581797,2,50,17
Wheat,2009,Rabi,Meghalaya,405.0,718.0,2698.2,63107.1,68.85,1.25,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.042755208919298786,6.0063531596017325,6.577861357721047,2,53,17
Arecanut,2009,Whole Year,Tamil Nadu,5456.0,10437.0,928.5,850153.92,927.52,1.605,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0010921538864940052,8.604654467186231,9.25320827220336,4,0,24
Arhar/Tur,2009,Whole Year,Tamil Nadu,26558.0,20274.0,928.5,4138267.56,4514.86,0.709615385,20.73,67.73,20.29,5.794174879790001,27.7417622259,48.0616330847,149.4575638135,36.25,0.00022436919850363698,10.187123952279158,9.917143878983614,4,1,24
Bajra,2009,Whole Year,Tamil Nadu,54427.0,82652.0,928.5,8480815.14,9252.59,1.649615385,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00010948238762313268,10.904634006310749,11.32240640023108,4,2,24
Banana,2009,Whole Year,Tamil Nadu,113681.0,304705.5,928.5,17713773.42,19325.77,5.0722222225,100.23,82.01,50.05,5.98389318024,27.3767983057,80.35812258109999,104.6269804001,77.43,5.241683550805881e-05,11.641160355860418,12.627104297204422,4,3,24
Black pepper,2009,Whole Year,Tamil Nadu,2790.0,643.0,928.5,434737.8,474.3,0.153846154,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.002135765199701522,7.934155233536322,6.467698726104354,4,5,24
Cardamom,2009,Whole Year,Tamil Nadu,3650.0,330.0,928.5,568743.0,620.5,0.058461538,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.001632544694977002,8.202756381655638,5.802118375377063,4,6,24
Cashewnut,2009,Whole Year,Tamil Nadu,99043.0,49550.0,928.5,15432880.26,16837.31,0.496785714,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,6.016374935810269e-05,11.503319474824993,10.8107577211892,4,7,24
Castor seed,2009,Whole Year,Tamil Nadu,4896.0,1521.0,928.5,762894.72,832.32,0.313703704,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0012170732849307374,8.496378051702317,7.3277805384216315,4,8,24
Coconut,2009,Whole Year,Tamil Nadu,185695.0,304705.5,928.5,24727596.07,49569.2,5.0722222225,21.98,16.93,30.59,5.97656212619,27.4098921723,94.84427180610001,175.686645804,23.166666666666668,3.754913982832865e-05,12.131866206990335,12.627104297204422,4,9,24
Coriander,2009,Whole Year,Tamil Nadu,15977.0,6315.0,928.5,2489536.14,2716.09,0.355416667,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00037296089505216214,9.678968055041988,8.750841375375533,4,10,24
Cotton(lint),2009,Whole Year,Tamil Nadu,104095.0,225448.0,928.5,16220082.9,17696.15,2.502333333,117.77,46.24,19.56,6.91267549578,23.988957895200002,79.8434742538,80.3980431193,61.19,5.7243846932259086e-05,11.553068829273078,12.325849248266096,4,11,24
Dry chillies,2009,Whole Year,Tamil Nadu,58476.0,31230.0,928.5,9111730.32,9940.92,0.629032258,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00010190159996947758,10.976388793518188,10.349166470257595,4,13,24
Garlic,2009,Whole Year,Tamil Nadu,330.0,1954.0,928.5,51420.6,56.1,4.256,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.01805661434105512,5.802118375377063,7.578145472419466,4,14,24
Ginger,2009,Whole Year,Tamil Nadu,864.0,13867.0,928.5,134628.48,146.88,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.006896706427151022,6.762729506931879,9.537339306804913,4,15,24
Gram,2009,Whole Year,Tamil Nadu,7432.0,4542.0,928.5,1158054.24,1263.44,0.523,40.09,67.79,79.92,7.33695662374,18.8728467519,16.8604394237,80.0589772605,62.6,0.0008017752244702938,8.913684824725294,8.421342865759403,4,16,24
Groundnut,2009,Whole Year,Tamil Nadu,185695.0,304705.5,928.5,24727596.07,49569.2,2.120322581,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.754913982832865e-05,12.131866206990335,12.627104297204422,4,17,24
Horse-gram,2009,Whole Year,Tamil Nadu,47231.0,21816.0,928.5,7359534.42,8029.27,0.4292,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00012616285499173535,10.762826907960145,9.990444761392025,4,19,24
Jowar,2009,Whole Year,Tamil Nadu,185695.0,221960.0,928.5,24727596.07,40540.92,1.287777778,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.754913982832865e-05,12.131866206990335,12.310256969745963,4,20,24
Maize,2009,Whole Year,Tamil Nadu,185695.0,304705.5,928.5,24727596.07,41507.03,4.798888889,77.76,48.44,19.79,6.2451897224,22.3892039102,65.0922494467,84.766987663,48.663333333333334,3.754913982832865e-05,12.131866206990335,12.627104297204422,4,24,24
Moong(Green Gram),2009,Whole Year,Tamil Nadu,138138.0,47673.0,928.5,21524663.16,23483.46,0.410322581,20.99,47.28,19.87,6.72395694037,28.5257747353,85.49997454300001,48.403600902899996,29.38,4.3136561532303134e-05,11.836015703583897,10.772141454894674,4,27,24
Onion,2009,Whole Year,Tamil Nadu,31024.0,302563.0,928.5,4834159.68,5274.08,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00019207057056283038,10.342548610072807,12.62004810432314,4,31,24
Potato,2009,Whole Year,Tamil Nadu,4611.0,84683.0,928.5,718486.02,783.87,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0012922989200278105,8.436416881388949,11.34668196078883,4,37,24
Ragi,2009,Whole Year,Tamil Nadu,82335.0,160939.0,928.5,12829439.7,13996.95,2.344642857,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,7.237260155853872e-05,11.31856371508147,11.988786903700124,4,38,24
Rapeseed &Mustard,2009,Whole Year,Tamil Nadu,262.0,62.0,928.5,40824.84,44.54,0.167777778,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.022742949073429965,5.572154032177765,4.143134726391533,4,39,24
Rice,2009,Kharif,Tamil Nadu,185695.0,304705.5,928.5,24727596.07,49569.2,3.539677419,79.89,47.58,39.87,6.425470922140001,23.6893322105,82.2728215389,236.181113594,55.78,3.754913982832865e-05,12.131866206990335,12.627104297204422,1,40,24
Sesamum,2009,Whole Year,Tamil Nadu,62677.0,29021.0,928.5,9766330.14,10655.09,0.413448276,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,9.507152549816163e-05,11.045765787856224,10.275809442051038,4,43,24
Small millets,2009,Kharif,Tamil Nadu,33141.0,31244.0,928.5,5164030.62,5633.97,0.932173913,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00017980137774601776,10.408556639189738,10.349614642363182,1,44,24
Sugarcane,2009,Whole Year,Tamil Nadu,185695.0,304705.5,928.5,24727596.07,49569.2,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,3.754913982832865e-05,12.131866206990335,12.627104297204422,4,46,24
Sunflower,2009,Whole Year,Tamil Nadu,14268.0,18975.0,928.5,2223239.76,2425.56,1.448518519,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00041763358098922227,9.565844630930576,9.850930301797453,4,47,24
Sweet potato,2009,Whole Year,Tamil Nadu,778.0,11381.0,928.5,121227.96,132.26,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.007659061003245429,6.658011045870748,9.339788439163069,4,48,24
Tapioca,2009,Whole Year,Tamil Nadu,118647.0,304705.5,928.5,18487575.54,20169.99,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,5.0222915804626064e-05,11.6839164054218,12.627104297204422,4,49,24
Tobacco,2009,Whole Year,Tamil Nadu,7051.0,10741.0,928.5,1098686.82,1198.67,1.407857143,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.0008450990200291835,8.861066543517762,9.281916570465405,4,50,24
Turmeric,2009,Whole Year,Tamil Nadu,33366.0,169071.0,928.5,5199090.12,5672.22,5.0722222225,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.00017858890690109698,10.415322666595292,12.038079938680813,4,51,24
Urad,2009,Whole Year,Tamil Nadu,185695.0,98712.0,928.5,24727596.07,44152.74,0.392333333,40.02,67.47,19.24,7.13395162948,29.9733396789,65.1184255887,67.8841511832,42.24333333333333,3.754913982832865e-05,12.131866206990335,11.499971929007646,4,52,24
Arecanut,2010,Kharif,Puducherry,60.0,78.0,1434.5875,9966.6,14.4,1.3,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.14392506721778564,4.110873864173311,4.3694478524670215,1,0,21
Bajra,2010,Kharif,Puducherry,29.0,68.0,1434.5875,4817.19,6.96,2.34,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,0.29774406986856067,3.4011973816621555,4.23410650459726,1,2,21
Bajra,2010,Summer,Puducherry,5.0,11.0,1434.5875,830.55,1.2,2.2,40.09,48.44,19.87,6.425470922140001,23.988957895200002,65.1184255887,84.766987663,36.13333333333333,1.7251969214118215,1.791759469228055,2.4849066497880004,3,2,21
